symbol,arm64_file,arm64_line,commit_hash,commit_title,commit_url,patch_url,trace_status
AMPERE_ERRATUM_AC03_CPU_38,arch/arm64/Kconfig,454,6df696cd9bc1ceed0e92e36908f88bbd16d18255,arm64: errata: Mitigate Ampere1 erratum AC03_CPU_38 at stage-2,https://git.kernel.org/torvalds/c/6df696cd9bc1ceed0e92e36908f88bbd16d18255,https://git.kernel.org/torvalds/c/6df696cd9bc1ceed0e92e36908f88bbd16d18255.patch,ok
AMPERE_ERRATUM_AC04_CPU_23,arch/arm64/Kconfig,473,fed55f49fad181be9dfb93c06efc4ab2b71a72a9,arm64: errata: Work around AmpereOne's erratum AC04_CPU_23,https://git.kernel.org/torvalds/c/fed55f49fad181be9dfb93c06efc4ab2b71a72a9,https://git.kernel.org/torvalds/c/fed55f49fad181be9dfb93c06efc4ab2b71a72a9.patch,ok
ARCH_ACTIONS,arch/arm64/Kconfig.platforms,4,c88cc3ee1b2045ccff904f1187d62fdc3895a532,arm64: Prepare Actions Semi S900,https://git.kernel.org/torvalds/c/c88cc3ee1b2045ccff904f1187d62fdc3895a532,https://git.kernel.org/torvalds/c/c88cc3ee1b2045ccff904f1187d62fdc3895a532.patch,ok
ARCH_AIROHA,arch/arm64/Kconfig.platforms,11,428ae88ef519f2009fac37563de76ffa6f93046f,arm64: add Airoha EN7581 platform,https://git.kernel.org/torvalds/c/428ae88ef519f2009fac37563de76ffa6f93046f,https://git.kernel.org/torvalds/c/428ae88ef519f2009fac37563de76ffa6f93046f.patch,ok
ARCH_ALPINE,arch/arm64/Kconfig.platforms,29,e2f0abaf45bcdcf4408615d90a58730847304df7,arm64: add Alpine SoC family,https://git.kernel.org/torvalds/c/e2f0abaf45bcdcf4408615d90a58730847304df7,https://git.kernel.org/torvalds/c/e2f0abaf45bcdcf4408615d90a58730847304df7.patch,ok
ARCH_APPLE,arch/arm64/Kconfig.platforms,36,aea5f69f2e9181054fbcec56870be4143814c69b,arm64: Kconfig: Introduce CONFIG_ARCH_APPLE,https://git.kernel.org/torvalds/c/aea5f69f2e9181054fbcec56870be4143814c69b,https://git.kernel.org/torvalds/c/aea5f69f2e9181054fbcec56870be4143814c69b.patch,ok
ARCH_ARTPEC,arch/arm64/Kconfig.platforms,44,639f8e36baf1c7c6592ef267f696db981c62c2b6,arm64: dts: exynos: axis: Add initial ARTPEC-8 SoC support,https://git.kernel.org/torvalds/c/639f8e36baf1c7c6592ef267f696db981c62c2b6,https://git.kernel.org/torvalds/c/639f8e36baf1c7c6592ef267f696db981c62c2b6.patch,ok
ARCH_AXIADO,arch/arm64/Kconfig.platforms,51,729b770bb454b1adf59fdada6c901cd61c413ce6,arm64: add Axiado SoC family,https://git.kernel.org/torvalds/c/729b770bb454b1adf59fdada6c901cd61c413ce6,https://git.kernel.org/torvalds/c/729b770bb454b1adf59fdada6c901cd61c413ce6.patch,ok
ARCH_BCM2835,arch/arm64/Kconfig.platforms,62,628d30d1ccb897fee54a6f7312561cf2f6f72f09,arm64: Add platform selection for BCM2835.,https://git.kernel.org/torvalds/c/628d30d1ccb897fee54a6f7312561cf2f6f72f09,https://git.kernel.org/torvalds/c/628d30d1ccb897fee54a6f7312561cf2f6f72f09.patch,ok
ARCH_BCMBCA,arch/arm64/Kconfig.platforms,84,fdcd652ce2b6b819f5c4dc3cead5215c84ee6933,arm64: bcmbca: add arch bcmbca machine entry,https://git.kernel.org/torvalds/c/fdcd652ce2b6b819f5c4dc3cead5215c84ee6933,https://git.kernel.org/torvalds/c/fdcd652ce2b6b819f5c4dc3cead5215c84ee6933.patch,ok
ARCH_BCM,arch/arm64/Kconfig.platforms,57,96796c914b841a7658e9617b1325175b4d02c574,arm64: Kconfig.platforms: Re-organized Broadcom menu,https://git.kernel.org/torvalds/c/96796c914b841a7658e9617b1325175b4d02c574,https://git.kernel.org/torvalds/c/96796c914b841a7658e9617b1325175b4d02c574.patch,ok
ARCH_BCM_IPROC,arch/arm64/Kconfig.platforms,76,36b7c5831d7d5af6fc679f95b288ddf480e01e77,arm64: Add Broadcom iProc family support,https://git.kernel.org/torvalds/c/36b7c5831d7d5af6fc679f95b288ddf480e01e77,https://git.kernel.org/torvalds/c/36b7c5831d7d5af6fc679f95b288ddf480e01e77.patch,ok
ARCH_BERLIN,arch/arm64/Kconfig.platforms,104,dd40fd9245fdb5a69b301e358df0b231d2db1db0,arm64: Enable Marvell Berlin SoC family in Kconfig,https://git.kernel.org/torvalds/c/dd40fd9245fdb5a69b301e358df0b231d2db1db0,https://git.kernel.org/torvalds/c/dd40fd9245fdb5a69b301e358df0b231d2db1db0.patch,ok
ARCH_BITMAIN,arch/arm64/Kconfig.platforms,113,ea367d3846d8c3d7bf7377a896bbc2809fc8d0ca,arm64: Add ARCH_BITMAIN platform,https://git.kernel.org/torvalds/c/ea367d3846d8c3d7bf7377a896bbc2809fc8d0ca,https://git.kernel.org/torvalds/c/ea367d3846d8c3d7bf7377a896bbc2809fc8d0ca.patch,ok
ARCH_BLAIZE,arch/arm64/Kconfig.platforms,118,c0b454a517553849093af19733489e1c57236905,arm64: Add Blaize BLZP1600 SoC family,https://git.kernel.org/torvalds/c/c0b454a517553849093af19733489e1c57236905,https://git.kernel.org/torvalds/c/c0b454a517553849093af19733489e1c57236905.patch,ok
ARCH_BRCMSTB,arch/arm64/Kconfig.platforms,94,37eb56dc79a8e841f3801f9364de8a70189c306f,arm64: Add Broadcom Set Top Box Kconfig entry point,https://git.kernel.org/torvalds/c/37eb56dc79a8e841f3801f9364de8a70189c306f,https://git.kernel.org/torvalds/c/37eb56dc79a8e841f3801f9364de8a70189c306f.patch,ok
ARCH_BST,arch/arm64/Kconfig.platforms,123,154121941643395be89fc051628e83ad746330d5,arm64: Kconfig: add ARCH_BST for Black Sesame Technologies SoCs,https://git.kernel.org/torvalds/c/154121941643395be89fc051628e83ad746330d5,https://git.kernel.org/torvalds/c/154121941643395be89fc051628e83ad746330d5.patch,ok
ARCH_CIX,arch/arm64/Kconfig.platforms,131,aa4bc2850e671cc71081f637dd6db1faca8adac7,arm64: Kconfig: add ARCH_CIX for cix silicons,https://git.kernel.org/torvalds/c/aa4bc2850e671cc71081f637dd6db1faca8adac7,https://git.kernel.org/torvalds/c/aa4bc2850e671cc71081f637dd6db1faca8adac7.patch,ok
ARCH_DEFAULT_KEXEC_IMAGE_VERIFY_SIG,arch/arm64/Kconfig,1618,91506f7e5d2142130f7407fca42c7a44a77eedfa,arm64/kexec: refactor for kernel/Kconfig.kexec,https://git.kernel.org/torvalds/c/91506f7e5d2142130f7407fca42c7a44a77eedfa,https://git.kernel.org/torvalds/c/91506f7e5d2142130f7407fca42c7a44a77eedfa.patch,ok
ARCH_EXYNOS,arch/arm64/Kconfig.platforms,137,eed6b3eb20b97beff66ca59bb610ac73532278ee,arm64: Split out platform options to separate Kconfig,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee.patch,ok
ARCH_FORCE_MAX_ORDER,arch/arm64/Kconfig,1660,0192445cb2f7ed1cd7a95a0fc8c7645480baba25,arch: mm: rename FORCE_MAX_ZONEORDER to ARCH_FORCE_MAX_ORDER,https://git.kernel.org/torvalds/c/0192445cb2f7ed1cd7a95a0fc8c7645480baba25,https://git.kernel.org/torvalds/c/0192445cb2f7ed1cd7a95a0fc8c7645480baba25.patch,ok
ARCH_HISI,arch/arm64/Kconfig.platforms,163,eed6b3eb20b97beff66ca59bb610ac73532278ee,arm64: Split out platform options to separate Kconfig,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee.patch,ok
ARCH_INTEL_SOCFPGA,arch/arm64/Kconfig.platforms,359,910499e13387fdd025a8113f2d9fc0207eae4848,ARM: socfpga: introduce common ARCH_INTEL_SOCFPGA,https://git.kernel.org/torvalds/c/910499e13387fdd025a8113f2d9fc0207eae4848,https://git.kernel.org/torvalds/c/910499e13387fdd025a8113f2d9fc0207eae4848.patch,ok
ARCH_K3,arch/arm64/Kconfig.platforms,150,c77245722fb47e45db22f053d449c030d3038dde,arm64: Add support for TI's K3 Multicore SoC architecture,https://git.kernel.org/torvalds/c/c77245722fb47e45db22f053d449c030d3038dde,https://git.kernel.org/torvalds/c/c77245722fb47e45db22f053d449c030d3038dde.patch,ok
ARCH_KEEMBAY,arch/arm64/Kconfig.platforms,171,a6a4abf8efeeadb762b5160f128f30c3c5c8e4ff,arm64: Add config for Keem Bay SoC,https://git.kernel.org/torvalds/c/a6a4abf8efeeadb762b5160f128f30c3c5c8e4ff,https://git.kernel.org/torvalds/c/a6a4abf8efeeadb762b5160f128f30c3c5c8e4ff.patch,ok
ARCH_LAN969X,arch/arm64/Kconfig.platforms,196,c8d4fbc7d2bf4e7c19c99edc0671f86edfff59c7,arm64: lan969x: Add support for Microchip LAN969x SoC,https://git.kernel.org/torvalds/c/c8d4fbc7d2bf4e7c19c99edc0671f86edfff59c7,https://git.kernel.org/torvalds/c/c8d4fbc7d2bf4e7c19c99edc0671f86edfff59c7.patch,ok
ARCH_LAYERSCAPE,arch/arm64/Kconfig.platforms,266,53a5fde05d0e1040394b5f6d1f191d49b0ca88f5,arm64: Use generic Layerscape SoC family naming,https://git.kernel.org/torvalds/c/53a5fde05d0e1040394b5f6d1f191d49b0ca88f5,https://git.kernel.org/torvalds/c/53a5fde05d0e1040394b5f6d1f191d49b0ca88f5.patch,ok
ARCH_LG1K,arch/arm64/Kconfig.platforms,158,198ed9625a1c8d5a8f43a4888075c048d9488dc8,arm64: add Kconfig entry for LG1K SoC family,https://git.kernel.org/torvalds/c/198ed9625a1c8d5a8f43a4888075c048d9488dc8,https://git.kernel.org/torvalds/c/198ed9625a1c8d5a8f43a4888075c048d9488dc8.patch,ok
ARCH_MA35,arch/arm64/Kconfig.platforms,292,64b88e9ff6c5bed70c57103bb481ea4d7fcc9548,arm64: Kconfig.platforms: Add config for Nuvoton MA35 platform,https://git.kernel.org/torvalds/c/64b88e9ff6c5bed70c57103bb481ea4d7fcc9548,https://git.kernel.org/torvalds/c/64b88e9ff6c5bed70c57103bb481ea4d7fcc9548.patch,ok
ARCH_MEDIATEK,arch/arm64/Kconfig.platforms,176,eed6b3eb20b97beff66ca59bb610ac73532278ee,arm64: Split out platform options to separate Kconfig,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee.patch,ok
ARCH_MESON,arch/arm64/Kconfig.platforms,185,451e9e54e259f1f223763e191393c47383674256,ARM64: Enable Amlogic Meson GXBaby platform,https://git.kernel.org/torvalds/c/451e9e54e259f1f223763e191393c47383674256,https://git.kernel.org/torvalds/c/451e9e54e259f1f223763e191393c47383674256.patch,ok
ARCH_MMP,arch/arm64/Kconfig.platforms,228,1eb07e99ef39808612e12edaac6ef10f27485a27,arm64: Kconfig.platforms: Add config for Marvell PXA1908 platform,https://git.kernel.org/torvalds/c/1eb07e99ef39808612e12edaac6ef10f27485a27,https://git.kernel.org/torvalds/c/1eb07e99ef39808612e12edaac6ef10f27485a27.patch,ok
ARCH_MVEBU,arch/arm64/Kconfig.platforms,236,b4f596b19624d14864596b5b43de5f04cadd4895,arm64: add mvebu architecture entry,https://git.kernel.org/torvalds/c/b4f596b19624d14864596b5b43de5f04cadd4895,https://git.kernel.org/torvalds/c/b4f596b19624d14864596b5b43de5f04cadd4895.patch,ok
ARCH_MXC,arch/arm64/Kconfig.platforms,271,930507c1830498e00ede089890f188de4a108cc7,arm64: add basic Kconfig symbols for i.MX8,https://git.kernel.org/torvalds/c/930507c1830498e00ede089890f188de4a108cc7,https://git.kernel.org/torvalds/c/930507c1830498e00ede089890f188de4a108cc7.patch,ok
ARCH_NPCM,arch/arm64/Kconfig.platforms,300,3670d2ec13eeb63d9570caf6b51dd1150af65ea8,arm64: npcm: Add support for Nuvoton NPCM8XX BMC SoC,https://git.kernel.org/torvalds/c/3670d2ec13eeb63d9570caf6b51dd1150af65ea8,https://git.kernel.org/torvalds/c/3670d2ec13eeb63d9570caf6b51dd1150af65ea8.patch,ok
ARCH_NXP,arch/arm64/Kconfig.platforms,261,566e373fe047f35be58d8a97061275be4dcb4132,arm64: Kconfig.platforms: Group NXP platforms together,https://git.kernel.org/torvalds/c/566e373fe047f35be58d8a97061275be4dcb4132,https://git.kernel.org/torvalds/c/566e373fe047f35be58d8a97061275be4dcb4132.patch,ok
ARCH_PENSANDO,arch/arm64/Kconfig.platforms,311,646fe2e4b39049078d18c72832afec21dc9d6b52,arm64: Add config for AMD Pensando SoC platforms,https://git.kernel.org/torvalds/c/646fe2e4b39049078d18c72832afec21dc9d6b52,https://git.kernel.org/torvalds/c/646fe2e4b39049078d18c72832afec21dc9d6b52.patch,ok
ARCH_PKEY_BITS,arch/arm64/Kconfig,2177,b9b9d72de32bcb63ed4d9761907a3e5f352c6f9a,arm64: add Permission Overlay Extension Kconfig,https://git.kernel.org/torvalds/c/b9b9d72de32bcb63ed4d9761907a3e5f352c6f9a,https://git.kernel.org/torvalds/c/b9b9d72de32bcb63ed4d9761907a3e5f352c6f9a.patch,ok
ARCH_QCOM,arch/arm64/Kconfig.platforms,323,eed6b3eb20b97beff66ca59bb610ac73532278ee,arm64: Split out platform options to separate Kconfig,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee.patch,ok
ARCH_REALTEK,arch/arm64/Kconfig.platforms,332,1b0d665eb7e3f7aa8f031f1be2dadf3f4b6e0068,ARM64: Prepare Realtek RTD1295,https://git.kernel.org/torvalds/c/1b0d665eb7e3f7aa8f031f1be2dadf3f4b6e0068,https://git.kernel.org/torvalds/c/1b0d665eb7e3f7aa8f031f1be2dadf3f4b6e0068.patch,ok
ARCH_ROCKCHIP,arch/arm64/Kconfig.platforms,344,fbac1c81e2591c5d1e5abd9a4477002f2afd0ab4,arm64: add Rockchip architecture entry,https://git.kernel.org/torvalds/c/fbac1c81e2591c5d1e5abd9a4477002f2afd0ab4,https://git.kernel.org/torvalds/c/fbac1c81e2591c5d1e5abd9a4477002f2afd0ab4.patch,ok
ARCH_S32,arch/arm64/Kconfig.platforms,285,3d4e0158c1db518a3a0c4ada5b5a2b1539ce5643,arm64: Introduce config for S32,https://git.kernel.org/torvalds/c/3d4e0158c1db518a3a0c4ada5b5a2b1539ce5643,https://git.kernel.org/torvalds/c/3d4e0158c1db518a3a0c4ada5b5a2b1539ce5643.patch,ok
ARCH_SEATTLE,arch/arm64/Kconfig.platforms,354,eed6b3eb20b97beff66ca59bb610ac73532278ee,arm64: Split out platform options to separate Kconfig,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee.patch,ok
ARCH_SPARX5,arch/arm64/Kconfig.platforms,211,31a91c87a42bf3f7261e5752db5784fa43fbced5,arm64: sparx5: Add support for Microchip 2xA53 SoC,https://git.kernel.org/torvalds/c/31a91c87a42bf3f7261e5752db5784fa43fbced5,https://git.kernel.org/torvalds/c/31a91c87a42bf3f7261e5752db5784fa43fbced5.patch,ok
ARCH_SPRD,arch/arm64/Kconfig.platforms,415,eed6b3eb20b97beff66ca59bb610ac73532278ee,arm64: Split out platform options to separate Kconfig,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee.patch,ok
ARCH_STM32,arch/arm64/Kconfig.platforms,372,9e4e24414cc6b45bd887d746a59691e295431ddf,arm64: introduce STM32 family on Armv8 architecture,https://git.kernel.org/torvalds/c/9e4e24414cc6b45bd887d746a59691e295431ddf,https://git.kernel.org/torvalds/c/9e4e24414cc6b45bd887d746a59691e295431ddf.patch,ok
ARCH_SUPPORTS_KEXEC_HANDOVER,arch/arm64/Kconfig,1621,274cdcb1c004c455451b1ca6fb5576f474f9eba0,arm64: add KHO support,https://git.kernel.org/torvalds/c/274cdcb1c004c455451b1ca6fb5576f474f9eba0,https://git.kernel.org/torvalds/c/274cdcb1c004c455451b1ca6fb5576f474f9eba0.patch,ok
ARCH_SUPPORTS_KEXEC_IMAGE_VERIFY_SIG,arch/arm64/Kconfig,1615,91506f7e5d2142130f7407fca42c7a44a77eedfa,arm64/kexec: refactor for kernel/Kconfig.kexec,https://git.kernel.org/torvalds/c/91506f7e5d2142130f7407fca42c7a44a77eedfa,https://git.kernel.org/torvalds/c/91506f7e5d2142130f7407fca42c7a44a77eedfa.patch,ok
ARCH_SUPPORTS_KEXEC_SIG,arch/arm64/Kconfig,1612,91506f7e5d2142130f7407fca42c7a44a77eedfa,arm64/kexec: refactor for kernel/Kconfig.kexec,https://git.kernel.org/torvalds/c/91506f7e5d2142130f7407fca42c7a44a77eedfa,https://git.kernel.org/torvalds/c/91506f7e5d2142130f7407fca42c7a44a77eedfa.patch,ok
ARCH_SYNQUACER,arch/arm64/Kconfig.platforms,391,706cffc1b912342668e621526c860fb093dfc2d5,irqchip/exiu: Add support for Socionext Synquacer EXIU controller,https://git.kernel.org/torvalds/c/706cffc1b912342668e621526c860fb093dfc2d5,https://git.kernel.org/torvalds/c/706cffc1b912342668e621526c860fb093dfc2d5.patch,ok
ARCH_TEGRA,arch/arm64/Kconfig.platforms,395,eed6b3eb20b97beff66ca59bb610ac73532278ee,arm64: Split out platform options to separate Kconfig,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee.patch,ok
ARCH_TESLA_FSD,arch/arm64/Kconfig.platforms,409,18b1db6a162c29695920fdf212ccb8d7d5c07e9a,arm64: dts: fsd: Add initial device tree support,https://git.kernel.org/torvalds/c/18b1db6a162c29695920fdf212ccb8d7d5c07e9a,https://git.kernel.org/torvalds/c/18b1db6a162c29695920fdf212ccb8d7d5c07e9a.patch,ok
ARCH_THUNDER2,arch/arm64/Kconfig.platforms,425,03b6fd5db4a71d9511552f9d95de9b61f47b503e,arm64: add THUNDER2 processor family,https://git.kernel.org/torvalds/c/03b6fd5db4a71d9511552f9d95de9b61f47b503e,https://git.kernel.org/torvalds/c/03b6fd5db4a71d9511552f9d95de9b61f47b503e.patch,ok
ARCH_THUNDER,arch/arm64/Kconfig.platforms,420,eed6b3eb20b97beff66ca59bb610ac73532278ee,arm64: Split out platform options to separate Kconfig,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee.patch,ok
ARCH_UNIPHIER,arch/arm64/Kconfig.platforms,432,56aaafb6b72f3357dac78a85cdbb5a6fc7aa40b3,arm64: add Kconfig entry for Socionext UniPhier SoC family,https://git.kernel.org/torvalds/c/56aaafb6b72f3357dac78a85cdbb5a6fc7aa40b3,https://git.kernel.org/torvalds/c/56aaafb6b72f3357dac78a85cdbb5a6fc7aa40b3.patch,ok
ARCH_VEXPRESS,arch/arm64/Kconfig.platforms,440,eed6b3eb20b97beff66ca59bb610ac73532278ee,arm64: Split out platform options to separate Kconfig,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee,https://git.kernel.org/torvalds/c/eed6b3eb20b97beff66ca59bb610ac73532278ee.patch,ok
ARCH_VISCONTI,arch/arm64/Kconfig.platforms,448,0aa56c7eba9ab7b7661b165f3b7dc4e73a4fb1ef,arm64: visconti: Add initial support for Toshiba Visconti platform,https://git.kernel.org/torvalds/c/0aa56c7eba9ab7b7661b165f3b7dc4e73a4fb1ef,https://git.kernel.org/torvalds/c/0aa56c7eba9ab7b7661b165f3b7dc4e73a4fb1ef.patch,ok
